time,x,y,z,phi_p,theta_p,psi_p,phi_c,theta_c,psi_c,u,v,w,p_p,q_p,r_p,p_c,q_c,r_c
229.500000,2186.857732,0.000000,-190.992845,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229.600000,2187.812904,0.000000,-190.639096,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229.700000,2188.768075,0.000000,-190.285347,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229.800000,2189.723247,0.000000,-189.931598,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229.900000,2190.678419,0.000000,-189.577849,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.000000,2191.633591,0.000000,-189.224100,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
230.100000,2192.588763,0.000000,-188.870351,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
230.200000,2193.543935,0.000000,-188.516602,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
230.300000,2194.499107,0.000000,-188.162853,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.400000,2195.454279,0.000000,-187.809104,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.500000,2196.409451,0.000000,-187.455355,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.600000,2197.364623,0.000000,-187.101607,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.700000,2198.319795,0.000000,-186.747858,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.800000,2199.274967,0.000000,-186.394109,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
230.900000,2200.230139,0.000000,-186.040360,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
231.000000,2201.185311,0.000000,-185.686611,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
231.100000,2202.140483,0.000000,-185.332862,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231.200000,2203.095655,0.000000,-184.979113,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231.300000,2204.050827,0.000000,-184.625364,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231.400000,2205.005998,0.000000,-184.271615,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231.500000,2205.961170,0.000000,-183.917866,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
231.600000,2206.916342,0.000000,-183.564117,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
231.700000,2207.871514,0.000000,-183.210368,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
231.800000,2208.826686,0.000000,-182.856619,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
231.900000,2209.781858,0.000000,-182.502871,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.000000,2210.737030,0.000000,-182.149122,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.100000,2211.692202,0.000000,-181.795373,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.200000,2212.647374,0.000000,-181.441624,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.300000,2213.602546,0.000000,-181.087875,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.400000,2214.557718,0.000000,-180.734126,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
232.500000,2215.512890,0.000000,-180.380377,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
232.600000,2216.468062,0.000000,-180.026628,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
232.700000,2217.423234,0.000000,-179.672879,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.800000,2218.378406,0.000000,-179.319130,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
232.900000,2219.333578,0.000000,-178.965381,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233.000000,2220.288750,0.000000,-178.611632,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233.100000,2221.243921,0.000000,-178.257883,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
233.200000,2222.199093,0.000000,-177.904134,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
233.300000,2223.154265,0.000000,-177.550386,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233.400000,2224.109437,0.000000,-177.196637,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233.500000,2225.064609,0.000000,-176.842888,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233.600000,2226.019781,0.000000,-176.489139,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233.700000,2226.974953,0.000000,-176.135390,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
233.800000,2227.930125,0.000000,-175.781641,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
233.900000,2228.885297,0.000000,-175.427892,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
234.000000,2229.840469,0.000000,-175.074143,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
234.100000,2230.795641,0.000000,-174.720394,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234.200000,2231.750813,0.000000,-174.366645,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234.300000,2232.705985,0.000000,-174.012896,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234.400000,2233.661157,0.000000,-173.659147,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234.500000,2234.616329,0.000000,-173.305398,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
234.600000,2235.571501,0.000000,-172.951650,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
234.700000,2236.526673,0.000000,-172.597901,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
234.800000,2237.481844,0.000000,-172.244152,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
234.900000,2238.437016,0.000000,-171.890403,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
235.000000,2239.392188,0.000000,-171.536654,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.100000,2240.347360,0.000000,-171.182905,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.200000,2241.302532,0.000000,-170.829156,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
235.300000,2242.257704,0.000000,-170.475407,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
235.400000,2243.212876,0.000000,-170.121658,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
235.500000,2244.168048,0.000000,-169.767909,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
235.600000,2245.123220,0.000000,-169.414160,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
235.700000,2246.078392,0.000000,-169.060411,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
235.800000,2247.033564,0.000000,-168.706662,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
235.900000,2247.988736,0.000000,-168.352914,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
236.000000,2248.943908,0.000000,-167.999165,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
236.100000,2249.899080,0.000000,-167.645416,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
236.200000,2250.854252,0.000000,-167.291667,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
236.300000,2251.809424,0.000000,-166.937918,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
236.400000,2252.764596,0.000000,-166.584169,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
236.500000,2253.719767,0.000000,-166.230420,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
236.600000,2254.674939,0.000000,-165.876671,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
236.700000,2255.630111,0.000000,-165.522922,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
236.800000,2256.585283,0.000000,-165.169173,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
236.900000,2257.540455,0.000000,-164.815424,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.000000,2258.495627,0.000000,-164.461675,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.100000,2259.450799,0.000000,-164.107926,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.200000,2260.405971,0.000000,-163.754178,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
237.300000,2261.361143,0.000000,-163.400429,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
237.400000,2262.316315,0.000000,-163.046680,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
237.500000,2263.271487,0.000000,-162.692931,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.600000,2264.226659,0.000000,-162.339182,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.700000,2265.181831,0.000000,-161.985433,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.800000,2266.137003,0.000000,-161.631684,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
237.900000,2267.092175,0.000000,-161.277935,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
238.000000,2268.047347,0.000000,-160.924186,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
238.100000,2269.002519,0.000000,-160.570437,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
238.200000,2269.957690,0.000000,-160.216688,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
238.300000,2270.912862,0.000000,-159.862939,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
238.400000,2271.868034,0.000000,-159.509190,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
238.500000,2272.823206,0.000000,-159.155441,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
238.600000,2273.778378,0.000000,-158.801693,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
238.700000,2274.733550,0.000000,-158.447944,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
238.800000,2275.688722,0.000000,-158.094195,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
238.900000,2276.643894,0.000000,-157.740446,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
239.000000,2277.599066,0.000000,-157.386697,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
239.100000,2278.554238,0.000000,-157.032948,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
239.200000,2279.509410,0.000000,-156.679199,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
239.300000,2280.464582,0.000000,-156.325450,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
239.400000,2281.419754,0.000000,-155.971701,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
239.500000,2282.374926,0.000000,-155.617952,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
239.600000,2283.330098,0.000000,-155.264203,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
239.700000,2284.285270,0.000000,-154.910454,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
239.800000,2285.240441,0.000000,-154.556705,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
239.900000,2286.195613,0.000000,-154.202957,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
240.000000,2287.150785,0.000000,-153.849208,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
240.100000,2288.105957,0.000000,-153.495459,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
240.200000,2289.061129,0.000000,-153.141710,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
240.300000,2290.016301,0.000000,-152.787961,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
240.400000,2290.971473,0.000000,-152.434212,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
240.500000,2291.926645,0.000000,-152.080463,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
240.600000,2292.881817,0.000000,-151.726714,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
240.700000,2293.836989,0.000000,-151.372965,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
240.800000,2294.792161,0.000000,-151.019216,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
240.900000,2295.747333,0.000000,-150.665467,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
241.000000,2296.702505,0.000000,-150.311718,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
241.100000,2297.657677,0.000000,-149.957969,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
241.200000,2298.612849,0.000000,-149.604221,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
241.300000,2299.568021,0.000000,-149.250472,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
241.400000,2300.523193,0.000000,-148.896723,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
241.500000,2301.478364,0.000000,-148.542974,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
241.600000,2302.433536,0.000000,-148.189225,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
241.700000,2303.388708,0.000000,-147.835476,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
241.800000,2304.343880,0.000000,-147.481727,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
241.900000,2305.299052,0.000000,-147.127978,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
242.000000,2306.254224,0.000000,-146.774229,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
242.100000,2307.209396,0.000000,-146.420480,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
242.200000,2308.164568,0.000000,-146.066731,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
242.300000,2309.119740,0.000000,-145.712982,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
242.400000,2310.074912,0.000000,-145.359233,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
242.500000,2311.030084,0.000000,-145.005485,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
242.600000,2311.985256,0.000000,-144.651736,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
242.700000,2312.940428,0.000000,-144.297987,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
242.800000,2313.895600,0.000000,-143.944238,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
242.900000,2314.850772,0.000000,-143.590489,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
243.000000,2315.805944,0.000000,-143.236740,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
243.100000,2316.761116,0.000000,-142.882991,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
243.200000,2317.716287,0.000000,-142.529242,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
243.300000,2318.671459,0.000000,-142.175493,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
